time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-30T14:26:07.940Z,38.6124992,-122.8199997,7.6,1.77,md,15,150,0.1097,0.15,nc,nc72808296,2017-05-30T15:30:03.605Z,"4km E of Healdsburg, California",earthquake,0.67,1.58,0.14,8,automatic,nc,nc
2017-05-30T14:23:37.330Z,35.836,-119.7936667,6.24,2.03,md,48,120,0.2267,0.1,nc,nc72808291,2017-05-31T01:16:03.616Z,"24km SE of Kettleman City, California",earthquake,0.33,0.64,0.096,25,reviewed,nc,nc
2017-05-30T14:23:31.876Z,37.8104,-116.1966,8.3,1.1,ml,19,185.23,0.393,0.2084,nn,nn00590593,2017-05-31T02:35:59.840Z,"44km SSE of Warm Springs, Nevada",earthquake,,7.1,0.36,10,reviewed,nn,nn
2017-05-30T14:21:35.808Z,39.9552,-120.8483,9.6,0.3,ml,4,149.54,0.086,0.1008,nn,nn00590623,2017-05-30T18:17:37.512Z,"4km ENE of East Quincy, California",earthquake,,11.8,0,1,reviewed,nn,nn
2017-05-30T14:07:45.820Z,38.8233337,-122.765831,2.13,0.88,md,8,120,0.007808,0.02,nc,nc72808286,2017-05-30T14:32:02.482Z,"3km W of Cobb, California",earthquake,0.51,1.2,,2,automatic,nc,nc
2017-05-30T14:00:54.040Z,38.7970009,-122.7606659,1.57,0.72,md,9,86,0.02164,0.02,nc,nc72808281,2017-05-30T14:49:02.509Z,"2km N of The Geysers, California",earthquake,0.32,1.09,0.23,2,automatic,nc,nc
2017-05-30T13:57:24.620Z,36.2802,-97.5103,5.69,3.8,mb_lg,,26,0.21,0.12,us,us10008wi5,2017-05-30T17:29:19.337Z,"19km W of Perry, Oklahoma",earthquake,1.1,4.2,0.044,132,reviewed,us,us
2017-05-30T13:55:53.410Z,33.6836667,-116.9996667,5.35,0.19,ml,8,151,0.02443,0.06,ci,ci37657175,2017-05-31T00:49:04.749Z,"8km SSW of Hemet, CA",earthquake,0.31,0.5,0.064,5,reviewed,ci,ci
2017-05-30T13:51:25.680Z,33.4433333,-116.4353333,6.64,0.62,ml,26,50,0.08026,0.21,ci,ci37657167,2017-05-30T15:03:04.511Z,"22km NNW of Borrego Springs, CA",earthquake,0.31,1.51,0.095,17,reviewed,ci,ci
2017-05-30T13:45:33.330Z,41.7708333,-112.6616667,5.56,1.27,md,16,95,0.08523,0.22,uu,uu60198307,2017-05-30T17:39:04.680Z,"41km W of Tremonton, Utah",earthquake,0.62,1.21,0.211,13,reviewed,uu,uu
2017-05-30T13:40:48.670Z,38.8264999,-122.7858353,1.31,1.06,md,18,42,0.0124,0.03,nc,nc72808271,2017-05-30T14:10:02.434Z,"5km W of Cobb, California",earthquake,0.21,0.39,0.11,5,automatic,nc,nc
2017-05-30T13:39:56.150Z,38.8256667,-122.7811667,1.88,2.51,md,64,25,0.01001,0.07,nc,nc72808261,2017-05-31T01:01:01.573Z,"5km W of Cobb, California",earthquake,0.12,0.18,0.25,42,reviewed,nc,nc
2017-05-30T13:39:43.220Z,60.0534,-139.5356,0,1.7,ml,,,,0.8,ak,ak16144040,2017-05-30T13:47:35.995Z,"57km N of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-30T13:33:58.703Z,63.0368,-148.3936,69.7,1.4,ml,,,,0.83,ak,ak16144035,2017-05-30T13:41:35.487Z,"48km SE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-05-30T13:21:24.390Z,34.0591667,-117.2706667,13.64,1.15,ml,51,45,0.1089,0.18,ci,ci37657151,2017-05-30T13:36:19.606Z,"2km NW of Loma Linda, CA",earthquake,0.26,0.59,0.267,30,reviewed,ci,ci
2017-05-30T13:12:05.513Z,39.2337,-120.2011,5.5,-0.1,ml,4,157.04,0.044,0.0242,nn,nn00590622,2017-05-31T02:36:31.528Z,"9km NNW of Sunnyside-Tahoe City, California",earthquake,,4.6,0.24,3,reviewed,nn,nn
2017-05-30T13:05:06.620Z,38.8063333,-122.819,3.43,0.21,md,20,54,0.008345,0.03,nc,nc72808256,2017-05-31T17:10:04.642Z,"6km WNW of The Geysers, California",earthquake,0.25,0.24,0.143,4,reviewed,nc,nc
2017-05-30T13:01:57.880Z,-1.2669,120.5285,10,4.9,mb,,54,2.253,0.78,us,us10008wf3,2017-05-30T14:24:05.040Z,"22km NW of Kasiguncu, Indonesia",earthquake,5.7,1.9,0.068,68,reviewed,us,us
2017-05-30T12:59:33.160Z,37.5676667,-118.8588333,-2.3,0.7,md,8,246,0.0325,0.06,nc,nc72808251,2017-05-30T22:50:03.314Z,"13km SE of Mammoth Lakes, California",earthquake,0.6,31.61,0.379,7,reviewed,nc,nc
2017-05-30T12:44:41.864Z,52.1035,175.9166,89.5,3.4,ml,,,,0.77,ak,ak16143660,2017-05-30T19:51:45.710Z,"28km S of Buldir Island, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2017-05-30T12:38:21.960Z,51.6542,-178.395,13.7,1.6,ml,,,,0.35,ak,ak16143659,2017-05-30T19:43:37.428Z,"30km SW of Tanaga Volcano, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-05-30T12:26:26.080Z,18.6193,-65.1665,79,2.34,md,5,253,0.3327,0.07,pr,pr2017150011,2017-05-31T00:25:14.430Z,"37km NNE of Culebra, Puerto Rico",earthquake,3.7,1.9,0.09,3,reviewed,pr,pr
2017-05-30T12:23:04.992Z,51.6788,-178.4687,18.9,1.6,ml,,,,0.43,ak,ak16143655,2017-05-30T19:40:01.386Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-05-30T12:20:42.090Z,18.4166,-64.1256,5,2.72,md,3,353,1.162,0.08,pr,pr2017150010,2017-05-31T00:24:21.845Z,"51km E of Road Town, British Virgin Islands",earthquake,5.1,1.34,0.51,2,reviewed,pr,pr
2017-05-30T12:07:34.170Z,38.8465004,-122.8225021,1.04,1.6,md,26,37,0.008175,0.04,nc,nc72808241,2017-05-30T12:37:03.211Z,"9km WNW of Cobb, California",earthquake,0.16,0.32,0.17,10,automatic,nc,nc
2017-05-30T12:04:58.042Z,38.4041,-118.9071,9.3,0.7,ml,7,167.99,0.123,0.0927,nn,nn00590618,2017-05-31T02:36:30.002Z,"28km WSW of Hawthorne, Nevada",earthquake,,5.7,0.2,2,reviewed,nn,nn
2017-05-30T12:00:03.654Z,63.5305,-151.0261,5.5,1.4,ml,,,,0.82,ak,ak16143327,2017-05-30T12:06:38.537Z,"104km W of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-30T11:55:06.290Z,32.9646667,-80.1611667,1.98,0.48,md,3,133,0.06335,0.1,se,se60038403,2017-05-30T12:49:57.210Z,"3km SSE of Centerville, South Carolina",earthquake,0.96,9.33,0.155,2,reviewed,se,se
2017-05-30T11:53:05.590Z,33.4998333,-116.7928333,5.97,0.17,ml,19,108,0.08017,0.09,ci,ci37657111,2017-05-31T20:18:11.363Z,"9km NE of Aguanga, CA",earthquake,0.19,0.5,0.069,5,reviewed,ci,ci
2017-05-30T11:45:55.800Z,60.0301,-149.2981,14,0.7,ml,,,,0.61,ak,ak16143312,2017-05-30T19:34:08.852Z,"11km SE of Seward, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-05-30T11:29:51.790Z,-58.6441,-26.1319,78.18,5.7,mww,,34,7.208,0.96,us,us10008wej,2017-05-31T15:52:31.040Z,"48km NNE of Bristol Island, South Sandwich Islands",earthquake,10.4,5.2,,,reviewed,us,us
2017-05-30T11:19:32.200Z,-35.701,-73.4031,24.05,4.2,mb,,112,1.058,0.7,us,us10008wef,2017-05-30T17:22:14.918Z,"98km WSW of Constitucion, Chile",earthquake,6.1,8.2,0.264,4,reviewed,us,us
2017-05-30T11:17:28.810Z,46.9098333,-112.1396667,3.63,1.03,ml,5,192,0.119,0.33,mb,mb80211899,2017-05-30T20:01:57.740Z,"20km NNW of Helena Valley Northwest, Montana",earthquake,8.84,15.95,0.058,2,reviewed,mb,mb
2017-05-30T11:15:25.260Z,38.8203316,-122.7639999,1.76,0.88,md,10,115,0.01113,0.03,nc,nc72808236,2017-05-30T11:44:02.111Z,"3km W of Cobb, California",earthquake,0.36,0.56,,2,automatic,nc,nc
2017-05-30T11:00:52.345Z,38.2818,-118.8264,8.2,0.5,ml,7,132.96,0.222,0.0794,nn,nn00590585,2017-05-31T02:35:57.344Z,"32km SSW of Hawthorne, Nevada",earthquake,,11.1,0.2,3,reviewed,nn,nn
2017-05-30T10:48:53.240Z,33.9126667,-117.0493333,14.59,1.76,ml,104,17,0.05783,0.16,ci,ci37657103,2017-05-31T20:11:11.770Z,"7km WSW of Beaumont, CA",earthquake,0.1,0.23,0.164,84,reviewed,ci,ci
2017-05-30T10:28:52.220Z,33.5031667,-116.7886667,5.74,0.66,ml,26,60,0.07545,0.13,ci,ci37657087,2017-05-30T13:09:21.730Z,"10km NE of Aguanga, CA",earthquake,0.16,0.7,0.104,19,reviewed,ci,ci
2017-05-30T10:24:44.130Z,-12.1132,167.2655,267.91,5.2,mb,,44,7.665,0.79,us,us10008we5,2017-05-30T10:44:56.040Z,"198km N of Sola, Vanuatu",earthquake,9.7,6.4,0.029,398,reviewed,us,us
2017-05-30T10:11:01.470Z,33.4993333,-116.7921667,5.17,0.06,ml,20,96,0.08026,0.1,ci,ci37657079,2017-05-31T19:45:57.606Z,"9km NE of Aguanga, CA",earthquake,0.18,0.7,0.134,12,reviewed,ci,ci
2017-05-30T10:03:45.420Z,33.7346667,-116.7763333,18.96,0.4,ml,11,147,0.05687,0.21,ci,ci37657071,2017-05-30T13:08:52.571Z,"5km W of Idyllwild, CA",earthquake,0.83,0.98,0.091,6,reviewed,ci,ci
2017-05-30T10:01:06.076Z,37.1365,-115.5268,7,0.2,ml,7,176.73,0.362,0.1042,nn,nn00590612,2017-05-31T02:36:20.307Z,"40km SW of Alamo, Nevada",earthquake,,15.2,0.42,2,reviewed,nn,nn
2017-05-30T10:00:29.590Z,47.2315,-112.4296667,18.09,2,ml,19,195,0.279,0.13,mb,mb80211844,2017-05-30T14:05:14.520Z,"36km NNE of Lincoln, Montana",earthquake,0.91,0.59,0.263,8,reviewed,mb,mb
2017-05-30T09:56:04.580Z,33.8116667,-116.5813333,12.11,0.54,ml,26,72,0.1292,0.16,ci,ci37657063,2017-05-30T13:08:48.570Z,"5km WSW of Palm Springs, CA",earthquake,0.27,0.81,0.215,16,reviewed,ci,ci
2017-05-30T09:55:15.080Z,19.3815,-155.2385,2.909,1.93,ml,31,63,0.008138,0.08,hv,hv61777851,2017-06-02T04:18:05.210Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.2,0.175,8,reviewed,hv,hv
2017-05-30T09:53:18.382Z,63.0165,-150.3743,94,0.8,ml,,,,0.38,ak,ak16142555,2017-05-30T10:21:46.454Z,"78km N of Talkeetna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-05-30T09:51:43.340Z,-35.7174,-73.3093,21.56,4.4,mb,,111,1.032,0.89,us,us10008wdy,2017-05-30T17:22:01.558Z,"91km WSW of Constitucion, Chile",earthquake,2.1,6.9,0.31,3,reviewed,us,us
2017-05-30T09:49:50.920Z,33.703,-116.7201667,16.13,0.75,ml,36,58,0.009559,0.15,ci,ci37657055,2017-05-30T13:09:22.573Z,"4km S of Idyllwild, CA",earthquake,0.21,0.39,0.163,26,reviewed,ci,ci
2017-05-30T09:43:33.120Z,36.2958333,-120.8536667,8.12,1.95,md,52,106,0.09032,0.07,nc,nc72808221,2017-05-31T23:42:01.647Z,"26km ENE of King City, California",earthquake,0.18,0.39,0.176,44,reviewed,nc,nc
2017-05-30T09:39:16.100Z,32.788,-116.0658333,10.39,0.75,ml,10,76,0.02668,0.14,ci,ci37657039,2017-05-30T13:14:52.604Z,"9km NW of Ocotillo, CA",earthquake,0.37,0.61,0.137,6,reviewed,ci,ci
2017-05-30T09:35:36.390Z,16.2246,-62.042,172.71,4.2,mb,,55,0.273,0.77,us,us10008wdt,2017-05-31T00:14:57.623Z,"27km W of Pointe-Noire, Guadeloupe",earthquake,8.3,7.9,0.05,114,reviewed,us,us
2017-05-30T09:33:47.010Z,36.0295,-117.7728333,1.78,0.56,ml,11,65,0.007484,0.04,ci,ci37657031,2017-05-30T16:15:50.535Z,"16km NE of Little Lake, CA",earthquake,0.12,0.11,0.25,3,reviewed,ci,ci
2017-05-30T09:28:21.780Z,47.5758333,-114.1243333,8.75,0.07,md,8,113,0.108,0.06,mb,mb80212109,2017-05-31T21:42:58.420Z,"2km S of Pablo, Montana",earthquake,0.29,1.17,0.043,3,reviewed,mb,mb
2017-05-30T09:23:15.310Z,36.4569,-98.779,5,3.2,mb_lg,,79,0.036,0.61,us,us10008wdh,2017-05-30T21:13:19.727Z,"34km NW of Fairview, Oklahoma",earthquake,1.6,2,0.051,101,reviewed,us,us
2017-05-30T09:15:12.770Z,-1.4403,120.4919,30.33,4.9,mb,,64,2.313,1.17,us,us10008wdf,2017-05-30T10:07:14.040Z,"18km W of Kasiguncu, Indonesia",earthquake,5,5.7,0.071,63,reviewed,us,us
2017-05-30T09:07:54.599Z,63.0023,-151.5114,0,1.2,ml,,,,0.61,ak,ak16142525,2017-05-30T09:15:30.397Z,"104km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-30T08:53:30.820Z,33.4741667,-116.496,13.95,0.55,ml,22,97,0.07656,0.15,ci,ci37657023,2017-05-30T13:15:13.605Z,"19km ESE of Anza, CA",earthquake,0.28,0.55,0.086,16,reviewed,ci,ci
2017-05-30T08:52:22.659Z,59.6903,-136.5709,12.2,1.3,ml,,,,0.79,ak,ak16142495,2017-05-30T08:59:43.877Z,"75km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-30T08:48:56.452Z,60.8131,-147.4005,32,1.2,ml,,,,0.77,ak,ak16142493,2017-05-30T08:54:58.763Z,"67km WSW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-30T08:36:44.130Z,37.644,-118.9608333,4.4,0.33,md,16,49,0.02089,0.07,nc,nc72808216,2017-05-30T22:46:03.295Z,"1km ESE of Mammoth Lakes, California",earthquake,0.25,0.61,0.192,15,reviewed,nc,nc
2017-05-30T08:32:50.660Z,31.9241667,-116.1718333,18.82,2.05,ml,18,116,0.2065,0.21,ci,ci37657015,2017-05-30T16:51:28.728Z,"43km E of Ensenada, B.C., MX",earthquake,0.41,0.69,0.136,24,reviewed,ci,ci
2017-05-30T08:29:21.120Z,18.1698,-67.3021,25,1.98,md,5,191,0.2164,0.08,pr,pr2017150007,2017-05-31T00:27:58.844Z,"16km NW of Puerto Real, Puerto Rico",earthquake,0.63,1.53,0.18,5,reviewed,pr,pr
2017-05-30T08:28:33.760Z,37.6451667,-118.9625,4.38,0.25,md,17,50,0.01913,0.09,nc,nc72808211,2017-05-30T22:38:02.281Z,"0km ESE of Mammoth Lakes, California",earthquake,0.29,0.66,0.211,15,reviewed,nc,nc
2017-05-30T08:28:19.920Z,-5.5454,102.7305,54.25,5.3,mb,,52,1.198,0.85,us,us10008wd5,2017-05-30T08:44:47.040Z,"127km WSW of Kuripan, Indonesia",earthquake,5.2,6.3,0.061,90,reviewed,us,us
2017-05-30T08:26:39.540Z,37.636,-118.9593333,5.46,1.59,md,25,54,0.01886,0.05,nc,nc72808206,2017-06-02T01:46:03.454Z,"1km SE of Mammoth Lakes, California",earthquake,0.31,0.45,0.167,20,reviewed,nc,nc
2017-05-30T08:26:10.350Z,59.749,-153.1739,107.5,2.3,ml,,,,0.47,ak,ak16142164,2017-05-30T08:40:21.091Z,"75km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-30T08:16:26.450Z,51.6841,-178.3988,10.5,1.9,ml,,,,0.42,ak,ak16142150,2017-05-30T10:05:37.011Z,"28km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-30T08:01:03.722Z,62.1131,-154.8988,14.4,0.9,ml,,,,0.77,ak,ak16142122,2017-05-30T08:08:48.942Z,"100km SSE of McGrath, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-30T07:56:53.138Z,57.9379,-156.8176,149,2.5,ml,,,,0.39,ak,ak16142114,2017-05-30T09:56:51.799Z,"84km S of King Salmon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-30T07:52:29.467Z,63.4739,-147.7542,0,1.4,ml,,,,0.69,ak,ak16142112,2017-05-30T07:56:38.174Z,"60km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-30T07:44:11.973Z,37.7913,-116.1792,8.1,0.3,ml,8,306.93,0.538,0.2071,nn,nn00590608,2017-05-31T02:36:10.365Z,"47km SSE of Warm Springs, Nevada",earthquake,,4.8,0.27,3,reviewed,nn,nn
2017-05-30T07:26:29.420Z,33.4933333,-116.7888333,5.07,0.33,ml,26,57,0.08378,0.12,ci,ci37657007,2017-05-30T23:18:46.763Z,"9km NE of Aguanga, CA",earthquake,0.16,0.87,0.082,10,reviewed,ci,ci
2017-05-30T07:21:23.020Z,18.2068,-67.345,17,1.89,md,4,194,0.2226,0.13,pr,pr2017150006,2017-05-31T00:27:21.505Z,"16km SW of Stella, Puerto Rico",earthquake,0.75,2.52,0.08,3,reviewed,pr,pr
2017-05-30T07:20:32.620Z,14.7545,54.8467,10,4.7,mb,,101,10.218,1.12,us,us10008wcz,2017-05-30T08:12:19.040Z,"248km NNE of Tamrida, Yemen",earthquake,10.8,1.9,0.083,44,reviewed,us,us
2017-05-30T07:09:43.557Z,64.8675,-149.1456,24.5,0.1,ml,,,,0.45,ak,ak16142552,2017-05-30T09:45:47.824Z,"32km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-30T07:06:59.759Z,51.7471,-178.502,16.4,2.2,ml,,,,0.5,ak,ak16141775,2017-05-30T09:45:46.950Z,"29km WSW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-30T06:59:32.460Z,19.1308,-66.9136,20,2.8,md,5,281,0.6921,0.14,pr,pr2017150005,2017-05-31T00:32:40.384Z,"70km N of Isabela, Puerto Rico",earthquake,1.1,14.35,0.12,5,reviewed,pr,pr
2017-05-30T06:54:09.630Z,19.7072,-109.0971,40.43,4.5,mb,,189,4.036,1.42,us,us10008wct,2017-05-30T09:16:24.040Z,"223km ENE of Socorro Island, Mexico",earthquake,9.7,6.6,0.034,259,reviewed,us,us
2017-05-30T06:41:01.185Z,61.2834,-146.899,23.9,1.5,ml,,,,0.84,ak,ak16141748,2017-05-30T06:48:07.519Z,"34km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-30T06:37:09.400Z,19.1163,-66.8348,20,2.83,md,9,268,0.7052,0.15,pr,pr2017150004,2017-05-31T00:31:51.964Z,"69km N of Hatillo, Puerto Rico",earthquake,0.94,15.19,0.11,5,reviewed,pr,pr
2017-05-30T06:36:49.170Z,33.5011667,-116.7876667,6.48,0.09,ml,15,105,0.07664,0.08,ci,ci37656991,2017-05-31T00:32:54.255Z,"10km NE of Aguanga, CA",earthquake,0.22,0.64,0.003,4,reviewed,ci,ci
2017-05-30T06:35:06.760Z,37.586,-118.9996667,1.66,0.01,md,6,286,0.02706,0.03,nc,nc72808191,2017-05-30T22:35:04.277Z,"7km SSW of Mammoth Lakes, California",earthquake,0.89,0.39,0.124,6,reviewed,nc,nc
2017-05-30T06:34:35.349Z,62.5536,-148.7752,54.7,0.9,ml,,,,0.36,ak,ak16141749,2017-05-30T09:31:51.399Z,"70km NE of Y, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-05-30T06:26:04.980Z,38.8098335,-122.8178329,2.69,1.12,md,20,52,0.008916,0.03,nc,nc72808186,2017-05-30T07:07:03.537Z,"6km NW of The Geysers, California",earthquake,0.25,0.46,0.01,6,automatic,nc,nc
2017-05-30T06:22:29.760Z,40.6236667,-124.4903333,7.1,2.09,md,23,231,0.1883,0.15,nc,nc72808181,2017-06-01T00:12:02.728Z,"19km WNW of Ferndale, California",earthquake,0.92,0.47,0.132,19,reviewed,nc,nc
2017-05-30T06:20:23.054Z,36.7159,-117.2086,8.2,0,ml,7,277.77,0.187,0.1857,nn,nn00590607,2017-05-31T02:36:08.700Z,"45km WSW of Beatty, Nevada",earthquake,,5.3,0.08,2,reviewed,nn,nn
2017-05-30T06:20:15.380Z,24.4056,126.2211,10,5,mb,,93,2.926,1.4,us,us10008wcm,2017-05-30T06:38:16.040Z,"104km ESE of Hirara, Japan",earthquake,5.6,1.9,0.05,130,reviewed,us,us
2017-05-30T06:15:33.470Z,35.454,-118.3423333,5.31,0.85,ml,12,97,0.1745,0.12,ci,ci37394421,2017-06-01T20:33:43.002Z,"20km SE of Bodfish, CA",earthquake,0.23,2.19,0.173,7,reviewed,ci,ci
2017-05-30T06:12:32.067Z,51.6133,-178.4292,13.8,1.6,ml,,,,0.29,ak,ak16141419,2017-05-30T09:17:24.725Z,"36km SSW of Tanaga Volcano, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-05-30T06:10:08.860Z,17.8636,-66.9623,9,2.43,md,8,254,0.1338,0.09,pr,pr2017150002,2017-05-31T00:31:08.337Z,"13km SSW of Guanica, Puerto Rico",earthquake,0.66,0.64,0.19,4,reviewed,pr,pr
2017-05-30T06:08:18.320Z,18.1351,-67.554,138,2.94,md,6,303,0.4627,0.18,pr,pr2017150003,2017-05-31T00:30:29.109Z,"38km WSW of Stella, Puerto Rico",earthquake,2.52,1.11,0.1,2,reviewed,pr,pr
2017-05-30T06:03:26.070Z,38.0777,-118.8167,12.5,1,ml,12,72.25,0.032,0.2027,nn,nn00590575,2017-05-31T02:35:55.799Z,"41km ESE of Bridgeport, California",earthquake,,2.6,0.55,5,reviewed,nn,nn
2017-05-30T06:01:10.482Z,38.0609,-118.7891,11.6,0.4,ml,9,114,0.007,0.1509,nn,nn00590603,2017-05-31T02:36:07.110Z,"44km ESE of Bridgeport, California",earthquake,,2.4,0.14,3,reviewed,nn,nn
2017-05-30T05:59:45.450Z,39.1486667,-111.9053333,5.92,1.07,md,6,166,0.3086,0.33,uu,uu60198292,2017-05-30T15:47:15.550Z,"7km W of Gunnison, Utah",earthquake,1.99,31.61,0.082,5,reviewed,uu,uu
2017-05-30T05:57:12.762Z,38.0754,-118.8295,11.3,0.7,ml,10,144.32,0.041,0.1114,nn,nn00590602,2017-05-31T02:36:05.491Z,"40km ESE of Bridgeport, California",earthquake,,3.7,0.39,5,reviewed,nn,nn
2017-05-30T05:54:10.435Z,59.755,-136.687,0,1.6,ml,,,,0.74,ak,ak16141405,2017-05-30T05:59:45.052Z,"84km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-30T05:47:42.722Z,58.186,-155.2664,2.9,0.4,ml,,,,0.39,ak,ak16141396,2017-05-30T09:10:45.292Z,"98km SE of King Salmon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-30T05:42:41.150Z,33.5956667,-116.6226667,14.57,0.48,ml,26,51,0.02239,0.16,ci,ci37656983,2017-05-30T13:15:44.608Z,"6km NE of Anza, CA",earthquake,0.34,0.46,0.105,13,reviewed,ci,ci
2017-05-30T05:34:37.540Z,37.6551667,-118.8603333,1.54,0.57,md,19,89,0.02592,0.05,nc,nc72808161,2017-05-30T22:29:02.265Z,"9km E of Mammoth Lakes, California",earthquake,0.28,0.43,0.117,14,reviewed,nc,nc
2017-05-30T05:23:00.820Z,37.496666,-118.8424988,6.03,1.4,md,13,151,0.0938,0.02,nc,nc72808156,2017-05-30T06:11:02.416Z,"20km SE of Mammoth Lakes, California",earthquake,0.46,0.96,0.21,10,automatic,nc,nc
2017-05-30T05:22:54.210Z,36.948,-113.5263333,-3.4,2.07,ml,19,105,0.235,0.25,uu,uu60198287,2017-05-31T02:35:54.053Z,"18km SSE of Saint George, Utah",earthquake,0.84,4.68,0.105,6,reviewed,uu,uu
2017-05-30T05:18:15.340Z,34.8503333,-118.9683333,2.48,1.62,ml,24,126,0.07498,0.2,ci,ci37656975,2017-05-30T13:16:52.390Z,"4km NW of Frazier Park, CA",earthquake,0.45,1.2,0.164,28,reviewed,ci,ci
2017-05-30T05:03:46.197Z,62.4208,-150.105,62.2,1.4,ml,,,,0.69,ak,ak16141071,2017-05-30T05:18:25.608Z,"10km N of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-05-30T04:54:39.950Z,38.8083344,-122.8146667,1.55,1.16,md,20,54,0.01135,0.06,nc,nc72808136,2017-05-30T05:45:03.360Z,"6km NW of The Geysers, California",earthquake,0.22,0.39,0.04,6,automatic,nc,nc
2017-05-30T04:52:56.620Z,37.5431667,-118.8281667,4.27,0.25,md,10,311,0.04678,0.04,nc,nc72808141,2017-05-30T22:19:01.639Z,"17km SE of Mammoth Lakes, California",earthquake,2.01,0.98,0.159,8,reviewed,nc,nc
2017-05-30T04:45:04.240Z,37.4187,-97.3919,7.53,2.5,mb_lg,,67,0.228,0.21,us,us10008w9i,2017-05-31T16:53:11.722Z,"10km WNW of Belle Plaine, Kansas",earthquake,2.7,7.2,0.074,48,reviewed,us,us
2017-05-30T04:36:06.390Z,19.4176667,-155.6155,2.982,1.08,md,17,99,0.01873,0.17,hv,hv61777511,2017-06-02T04:25:43.140Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.62,0.118,7,reviewed,hv,hv
2017-05-30T04:18:17.660Z,63.3586,-149.9719,105.7,1.6,ml,,,,0.48,ak,ak16140341,2017-05-30T04:34:23.731Z,"51km W of Cantwell, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-05-30T04:17:45.000Z,34.8495,-118.9673333,2.28,1.3,ml,21,64,0.07416,0.22,ci,ci37656967,2017-05-30T13:16:58.190Z,"4km NW of Frazier Park, CA",earthquake,0.43,1.45,0.121,22,reviewed,ci,ci
2017-05-30T04:14:44.760Z,34.8638333,-118.9643333,0.19,3.45,mw,93,39,0.08854,0.31,ci,ci37656959,2017-06-02T05:05:33.157Z,"5km NNW of Frazier Park, CA",earthquake,0.19,0.43,,4,reviewed,ci,ci
2017-05-30T04:13:59.060Z,38.8353348,-122.783165,1.49,0.97,md,17,63,0.006392,0.03,nc,nc72808116,2017-05-30T04:29:02.166Z,"5km WNW of Cobb, California",earthquake,0.21,0.35,0.14,6,automatic,nc,nc
2017-05-30T04:05:33.754Z,38.4233,-118.9043,11.7,0.7,ml,11,87.16,0.114,0.1355,nn,nn00590600,2017-05-31T02:36:03.842Z,"26km WSW of Hawthorne, Nevada",earthquake,,2,0.15,3,reviewed,nn,nn
2017-05-30T03:59:38.438Z,37.0231,-116.4751,5,0.5,ml,24,63.37,0.044,0.2158,nn,nn00590572,2017-05-31T02:35:50.151Z,"28km ENE of Beatty, Nevada",earthquake,,1.4,0.43,11,reviewed,nn,nn
2017-05-30T03:56:12.940Z,33.4218333,-116.3658333,12.08,1.31,ml,29,106,0.113,0.19,ci,ci37656943,2017-05-30T13:16:44.254Z,"18km N of Borrego Springs, CA",earthquake,0.35,0.87,0.135,3,reviewed,ci,ci
2017-05-30T03:55:53.910Z,33.4183333,-116.3715,12.57,1.77,ml,61,37,0.1142,0.21,ci,ci37656935,2017-05-30T13:18:04.140Z,"18km N of Borrego Springs, CA",earthquake,0.23,0.63,0.141,26,reviewed,ci,ci
2017-05-30T03:49:57.820Z,37.5656667,-118.8536667,-2.27,1.08,md,13,196,0.03118,0.07,nc,nc72808101,2017-05-30T22:16:04.631Z,"13km SE of Mammoth Lakes, California",earthquake,0.47,0.28,0.279,12,reviewed,nc,nc
